,fsq_id,name,distance,latitude,longitude,categories,city_bikes_ll
3733,4c474c5f972c0f47c1592321,Le Bar des vedettes,635,48.858742,2.291765,"Bar, Restaurant","48.858102885107,2.3004072904587"
3734,50810ddde4b0fedebcd47049,L'Eclair,444,48.856919,2.30618,"Cocktail Bar, Bistro","48.858102885107,2.3004072904587"
3735,56f6ac70498e64a80be4d061,Fitzgerald,689,48.858596,2.309863,"Cocktail Bar, French Restaurant","48.858102885107,2.3004072904587"
3736,58de35246f20d1058232faa2,Bar à Pâtes et Salades,498,48.860828,2.305795,Salad Restaurant,"48.858102885107,2.3004072904587"
3737,4f52b281e4b0d3a8f5068bd1,Jean Imbert au Plaza Athénée,957,48.866231,2.304312,"Hotel Bar, Restaurant","48.858102885107,2.3004072904587"
3738,599f448186f4cc3beda32821,Bal de la Marine,734,48.857924,2.290785,"Beach Bar, Beer Bar, Restaurant","48.858102885107,2.3004072904587"
3739,6272d1243ba22266f794eceb,10ème Ciel Rooftop Bar,598,48.855828,2.292987,Rooftop Bar,"48.858102885107,2.3004072904587"
3740,4e0e478552b1b27c1b859a2e,La Crêmerie,470,48.856814,2.306289,Cheese Store,"48.858102885107,2.3004072904587"
3741,4e71fbb7091a8493b3553126,L'Adada Bar,184,48.840513,2.322309,"Bar, Restaurant","48.84116092896631,2.32459545135498"
3742,590c4db4d1a402271dfd3153,Bubble Sky Bar 240m @ Montparnasse Tower,249,48.842663,2.322053,Bar,"48.84116092896631,2.32459545135498"
3743,4adcda04f964a520453221e3,Rosebud,264,48.84163,2.328318,"Cocktail Bar, Coffee Shop, Fast Food Restaurant","48.84116092896631,2.32459545135498"
3744,4c87f35ebf40a1cdc8fa08b4,Bar des Artisans,513,48.844187,2.319138,"Bar, Café, Restaurant","48.84116092896631,2.32459545135498"
3745,4c3248c9ed37a5936f9c6b03,Alchimie,506,48.837205,2.321424,"Hookah Bar, Brasserie","48.84116092896631,2.32459545135498"
3746,5cfac538a6031c002c840214,Maison Edgar,486,48.839733,2.32992,"Bar, Restaurant","48.84116092896631,2.32459545135498"
3747,4b2f3b4af964a52057ea24e3,Smoke,147,48.841398,2.326629,"Beer Bar, Coffee Shop, Brasserie","48.84116092896631,2.32459545135498"
3748,5169a33b498e2abcc8e8e141,Les Rouquins,799,48.834067,2.322017,"Wine Bar, French Restaurant","48.84116092896631,2.32459545135498"
3749,5ad645ada9e40201a442238b,Ker Beer,211,48.839658,2.322737,"Beer Bar, Restaurant","48.84116092896631,2.32459545135498"
3750,4bb28032715eef3b955285bb,Ton Air de Brest,629,48.835651,2.322657,"Beer Garden, Brasserie","48.84116092896631,2.32459545135498"
3751,4da88e0a1e72d9bb4748c89c,L'amitié Rit,152,48.855528,2.43934,Wine Store,"48.85593932186797,2.441531717777252"
3752,572b8fabcd1066592efdd8ca,Le Drunken,600,48.85715,2.433756,Beer Bar,"48.85593932186797,2.441531717777252"
3753,5151e9c9e4b0461f2f1f1e90,El Pincho,569,48.857617,2.434333,"Lounge, Tapas Restaurant","48.85593932186797,2.441531717777252"
3754,4c41fdfb3735be9a324919a4,L'Armony,659,48.855209,2.432697,Restaurant,"48.85593932186797,2.441531717777252"
3755,5133a53ee4b02bbf574ce62b,Eat Sushi Montreuil,704,48.862276,2.44327,"Fast Food Restaurant, Sushi Restaurant","48.85593932186797,2.441531717777252"
3756,4b47763ef964a520d33226e3,Le Royal Sushi,52,48.855514,2.441739,Sushi Restaurant,"48.85593932186797,2.441531717777252"
3757,4c8bc3065e38b1f79add2af9,Le Dellys,227,48.85789,2.442581,Bar,"48.85593932186797,2.441531717777252"
3758,60c4d9cbc49e726ee5b9a624,Le Babylone,376,48.859371,2.440034,"Bar, Restaurant","48.85593932186797,2.441531717777252"
3759,57fd387b498e82564e26b319,Mojitos,388,48.859027,2.439027,Lounge,"48.85593932186797,2.441531717777252"
3760,4e5b5316b0fbdca30a15b865,Le Petit Pub,479,48.859701,2.438781,"Bar, Restaurant","48.85593932186797,2.441531717777252"
3761,4bd30e1b046076b062077571,Le Disque Bleu,164,48.823155,2.415981,"Bar, Coffee Shop","48.824407,2.418455"
3762,4d826efa9b7ab1f721745341,The Hap,326,48.823889,2.42285,Bar,"48.824407,2.418455"
3763,4e4c1c8e149563bcf2fd302d,Sushi Kami,544,48.819009,2.417246,"Pizzeria, Fast Food Restaurant, Sushi Restaurant","48.824407,2.418455"
3764,503f477de4b081f565b23b1f,Sushi Yuki,621,48.818809,2.419498,Sushi Restaurant,"48.824407,2.418455"
3765,5d313d1f8d454a0008875fc0,Juste,157,48.823593,2.420114,Italian Restaurant,"48.824407,2.418455"
3766,6f159de1b3ee4ad9fb2d3e43,Le Megeve,374,48.823119,2.413725,"Bar, Coffee Shop, Brasserie","48.824407,2.418455"
3767,74038f4334ca4a0221f2f04d,La Cipale,405,48.82434,2.412919,"Café, Coffee Shop, Tea Room","48.824407,2.418455"
3768,382e4f742bb7418508afe1a9,Restaurant Sushi Kami Charenton-le-Pont,612,48.818953,2.417212,Sushi Restaurant,"48.824407,2.418455"
3769,a6f64a77da514b34c0c78fe4,Chez Moustache,651,48.823933,2.409578,Bar,"48.824407,2.418455"
3770,3fe29c37876849d40a3ebbeb,L'Alliance,706,48.824502,2.408806,"Bar, Fast Food Restaurant, French Restaurant","48.824407,2.418455"
3771,59777d70345cbe0ff50f5787,Martin Bar,68,48.868571,2.360907,"Cocktail Bar, Café, Coffee Shop","48.8685433,2.3600032"
3772,55ca636d498ec27381542a29,Gravity Bar,521,48.873303,2.360681,"Cocktail Bar, Lounge, Restaurant","48.8685433,2.3600032"
3773,4b396d38f964a5206e5c25e3,Cud Bar (Cud),772,48.861933,2.357139,"Gay Bar, Café, Coffee Shop","48.8685433,2.3600032"
3774,5c17a53631fd14002c84aec1,The 46 Bar,26,48.868658,2.360358,"Bar, Coffee Shop, Fast Food Restaurant","48.8685433,2.3600032"
3775,5415ae4f498e9aee38f6a39e,CopperBay,241,48.869681,2.357365,"Cocktail Bar, Coffee Shop","48.8685433,2.3600032"
3776,55b121d7498ef435e79e61e4,Lavomatic,134,48.868551,2.361755,"Cocktail Bar, Speakeasy, Fast Food Restaurant","48.8685433,2.3600032"
3777,4b68a117f964a520c8832be3,Le Barav,440,48.865121,2.363202,"Wine Bar, Brasserie","48.8685433,2.3600032"
3778,58e13f3babb86a218991cb2f,La Ruée Vers l'Orge,328,48.865638,2.359817,"Beer Bar, Restaurant","48.8685433,2.3600032"
3779,4afb204cf964a5205e1b22e3,Les Parigots,166,48.869374,2.361911,"Bar, Diner, Brasserie","48.8685433,2.3600032"
3780,5aaaca9e59c42315a1951a8e,Bon Esprit,371,48.867795,2.355189,Beer Bar,"48.8685433,2.3600032"
3781,5e5f92ba9f640c00072668ad,"Picadeli (Picadeli, bar à salades)",979,48.86099,2.275061,Salad Restaurant,"48.86218070933143,2.2617871686816216"
3782,519495528bbd5a93ca9e1d92,Sushi Shop,969,48.8552,2.269604,Sushi Restaurant,"48.86218070933143,2.2617871686816216"
3783,503ba842e4b0d21c219f64e8,Restaurant la Gare,889,48.858089,2.272212,"Bar, Diner, Pizzeria","48.86218070933143,2.2617871686816216"
3784,4adcda12f964a5205c3621e3,Le Chalet des Iles,167,48.863593,2.260223,French Restaurant,"48.86218070933143,2.2617871686816216"
3785,5e47e0919025d900084e0ba2,Café du Bois,671,48.858059,2.255062,Beer Garden,"48.86218070933143,2.2617871686816216"
3786,0ed379a061454b206d41e03a,Marie Line Barbet,851,48.866389,2.271516,"Health and Medicine, Drugstore","48.86218070933143,2.2617871686816216"
3787,4d97b7b95da24fb71a31e50c,Barki Agency,889,48.861265,2.273876,Business and Professional Services,"48.86218070933143,2.2617871686816216"
3788,8f7b7cd75d8e4ee118a3eee5,Barbara Ines,965,48.853757,2.265031,Clothing Store,"48.86218070933143,2.2617871686816216"
3789,e834503647a740b9083b8029,Barois Christine,983,48.856388,2.271957,,"48.86218070933143,2.2617871686816216"
3790,7900566a47b444c6a82ecb5d,Barbet Gilles,995,48.859947,2.274971,Physician,"48.86218070933143,2.2617871686816216"
3791,57c85d84498e9b3d5c260645,Dock B,723,48.895003,2.416888,"Music Venue, Bar, Restaurant","48.8949922,2.4253764"
3792,1cbf2ab6443a4b3569963b1d,L'Imprevu,336,48.894868,2.429972,"Bar, Coffee Shop, Restaurant","48.8949922,2.4253764"
3793,bb50ffc3f1564f6ea855c38b,Chez Anna,464,48.895984,2.431546,Bar,"48.8949922,2.4253764"
3794,45ef345193a94904301d2de4,Sakura,712,48.893869,2.415768,Sushi Restaurant,"48.8949922,2.4253764"
3795,a01569e18ada4d183d4fadc6,Le FIVE Bobigny,860,48.901564,2.431607,"Night Club, Sports Bar, Restaurant","48.8949922,2.4253764"
3796,9526f8d4f9294d21f13ce0bc,Pause Cafe,883,48.89334,2.413549,"Bar, Café, Pizzeria","48.8949922,2.4253764"
3797,5ddd8de661a08b00087c2665,Joseph and Beer,329,48.894871,2.43006,"Pub, Restaurant","48.8949922,2.4253764"
3798,4e897092e5fa21e2e0ba55ce,Parc Henri Barbusse,820,48.888037,2.421171,Park,"48.8949922,2.4253764"
3799,531b3e27498e9d762eeb1fae,Dog Park Henri Barbusse,856,48.887472,2.422793,Dog Park,"48.8949922,2.4253764"
3800,8ee23154d6ef40797cf84c2f,Barre Noémie,790,48.893581,2.435987,Business and Professional Services,"48.8949922,2.4253764"
3801,4e71fbb7091a8493b3553126,L'Adada Bar,881,48.840513,2.322309,"Bar, Restaurant","48.83329880233322,2.3173383995890617"
3802,5169a33b498e2abcc8e8e141,Les Rouquins,354,48.834067,2.322017,"Wine Bar, French Restaurant","48.83329880233322,2.3173383995890617"
3803,4c3248c9ed37a5936f9c6b03,Alchimie,517,48.837205,2.321424,"Hookah Bar, Brasserie","48.83329880233322,2.3173383995890617"
3804,4bbcc86bf57ba593d33badb9,Losserand Café,97,48.8338,2.318158,"Bar, Pizzeria, Brasserie","48.83329880233322,2.3173383995890617"
3805,4bb28032715eef3b955285bb,Ton Air de Brest,466,48.835651,2.322657,"Beer Garden, Brasserie","48.83329880233322,2.3173383995890617"
3806,4c765c1c66be6dcb65d3c20f,Sushi Alésia,995,48.829021,2.32928,"Fast Food Restaurant, Sushi Restaurant","48.83329880233322,2.3173383995890617"
3807,4bb19f36f964a520659c3ce3,Le Café Chineur,273,48.831944,2.314111,Brasserie,"48.83329880233322,2.3173383995890617"
3808,5ad645ada9e40201a442238b,Ker Beer,811,48.839658,2.322737,"Beer Bar, Restaurant","48.83329880233322,2.3173383995890617"
3809,4bb22fa34019a5936a7a36b8,Le Dax,847,48.840719,2.316671,"Bar, French Restaurant, Tapas Restaurant","48.83329880233322,2.3173383995890617"
3810,4be065de4f15c9282a1ccb0b,Le Sphinx,758,48.839079,2.323246,"Coffee Shop, Tea Room, Fast Food Restaurant","48.83329880233322,2.3173383995890617"
3811,5bd1df941acf11002c4f1e7e,Le Bar Floréal,190,48.870331,2.384344,Photographer,"48.87195626635528,2.384981390278095"
3812,612bd0ce473e824433b82c93,Musa Bar Paris,863,48.866304,2.376629,"Bar, Coffee Shop","48.87195626635528,2.384981390278095"
3813,5183b41a498e0f1661e659f3,Gossima Ping Pong Bar,800,48.864817,2.382717,"Sports Bar, Coffee Shop, Restaurant","48.87195626635528,2.384981390278095"
3814,591c7bc5b23dfa408a85f89d,Bar & Beer Menilmontant,980,48.863368,2.387342,"Beer Bar, Sports Bar, Café","48.87195626635528,2.384981390278095"
3815,593201439be52255ac0a0297,Combat,246,48.873519,2.382322,"Cocktail Bar, Coffee Shop, Restaurant","48.87195626635528,2.384981390278095"
3816,4b59a24df964a5200c9028e3,Culture Rapide,264,48.872954,2.381807,"Beer Garden, Coffee Shop, French Restaurant","48.87195626635528,2.384981390278095"
3817,51a1095b498ea8971812cbbc,Demain c'est loin,383,48.868598,2.385959,"Bar, Restaurant","48.87195626635528,2.384981390278095"
3818,4adcda08f964a520a03321e3,Aux Folies,516,48.872254,2.377941,"Dive Bar, Coffee Shop, Restaurant","48.87195626635528,2.384981390278095"
3819,4bd20a09b221c9b664c8d6d0,Zak Bar,524,48.867201,2.385111,Bar,"48.87195626635528,2.384981390278095"
3820,5183f149498eff6233941d44,Le Perchoir,764,48.865385,2.381944,"Beer Bar, Cocktail Bar, French Restaurant","48.87195626635528,2.384981390278095"
3821,4fc29219e4b0e12f8e749573,Turku Bar,719,48.853336,2.41032,Bar,"48.84930687084088,2.417949736118317"
3822,4b98b134f964a520a74b35e3,Bo'Bar,873,48.855863,2.424496,Brasserie,"48.84930687084088,2.417949736118317"
3823,4ea1db4df9f48bb22d402ae5,Barth Paradise,877,48.853048,2.407222,Bar,"48.84930687084088,2.417949736118317"
3824,515f4f41498ee174be2b1bcd,Bar la Grange,939,48.845578,2.406412,Bar,"48.84930687084088,2.417949736118317"
3825,4b978bccf964a520330835e3,La Table d'Emile,597,48.854634,2.419622,"Diner, Gastropub, Brasserie","48.84930687084088,2.417949736118317"
3826,4ba11bc7f964a520959837e3,Le Boucl'Art,941,48.852845,2.406239,Brasserie,"48.84930687084088,2.417949736118317"
3827,300a755a53cf4e4fc47a3b8a,Le Bijou Bar,398,48.846354,2.421041,"Café, Coffee Shop, Restaurant","48.84930687084088,2.417949736118317"
3828,5dfca6dd2cf03a00074d0ae3,Mojito's More St Mandé,34,48.849147,2.417321,"Cocktail Bar, Restaurant","48.84930687084088,2.417949736118317"
3829,4d94cd8c58caa1432461b425,Birdie's Café,162,48.850913,2.417878,"Bar, Brasserie","48.84930687084088,2.417949736118317"
3830,5b59a58031fd14002ceed78d,C'la Pôz,166,48.847864,2.417917,Taco Restaurant,"48.84930687084088,2.417949736118317"
3831,56dc1b92498e8755e21e7f42,Les Beaux Gamins,593,48.883507,2.316524,"Bar, Coffee Shop, Restaurant","48.881077914129,2.3095492646098"
3832,5b282f6fda7080002ca80bc6,The Grill Room,368,48.879364,2.313841,"Bar, Restaurant","48.881077914129,2.3095492646098"
3833,4ea428a1b6347b996880466f,L'Ebeniste du Vin,828,48.88613,2.318028,"Wine Bar, Coffee Shop, Restaurant","48.881077914129,2.3095492646098"
3834,52fd1a6a498e72d4549b57cd,L'Etabli,979,48.886174,2.32038,"Wine Bar, Restaurant","48.881077914129,2.3095492646098"
3835,4f1846f2e4b0cae4b4d778e5,Executive Lounge de l'Hôtel du Collectionneur,474,48.877206,2.306799,Hotel Bar,"48.881077914129,2.3095492646098"
3836,4b954281f964a520a29834e3,Le Millésimes,545,48.880255,2.302244,"Bar, Coffee Shop, French Restaurant","48.881077914129,2.3095492646098"
3837,4e0ec69452b1b27c1b8a8f0f,La Table Verte,966,48.87948,2.29661,Salad Restaurant,"48.881077914129,2.3095492646098"
3838,547f6004498e0630ad351a32,Société Parisienne de Bière,973,48.887655,2.318006,Bar,"48.881077914129,2.3095492646098"
3839,533aebd6498eafad7e6b75f7,Le Bar du Sofitel,888,48.875203,2.301348,Hotel Bar,"48.881077914129,2.3095492646098"
3840,569157e7498e73a19645a30a,Brady's Irish Pub,340927,48.877811,2.315828,"Bar, Restaurant","48.881077914129,2.3095492646098"
3841,4d146be7816af04d9ac63bc2,Le Décanteur,581,48.817929,2.322049,"Wine Bar, Deli, Fast Food Restaurant","48.8227639,2.3249313"
3842,4c765c1c66be6dcb65d3c20f,Sushi Alésia,753,48.829021,2.32928,"Fast Food Restaurant, Sushi Restaurant","48.8227639,2.3249313"
3843,5ed8b34c0499380008307bc4,"Picadeli (Picadeli, Bar à Salades)",702,48.817406,2.330484,Salad Restaurant,"48.8227639,2.3249313"
3844,de31acdae7dc42855e29edf0,Barbecue Coréen,461,48.818627,2.324449,Sushi Restaurant,"48.8227639,2.3249313"
3845,534eb300498ef7cdfcaada8f,Lily Sushi,281,48.824528,2.328145,Sushi Restaurant,"48.8227639,2.3249313"
3846,5b33d519491be700398e7b8f,Des Prés Tapas à la Française,378,48.819557,2.323207,Tapas Restaurant,"48.8227639,2.3249313"
3847,4dcfc74eae603b786d505004,Planet Sushi,464,48.826824,2.32623,Sushi Restaurant,"48.8227639,2.3249313"
3848,4d9200edf5388cfa720ec23d,Le Nemrod,397,48.819263,2.325872,Bar,"48.8227639,2.3249313"
3849,4ca24289d7c3370416e09662,Le Miami,410,48.822017,2.330026,"Hookah Bar, Café, Tea Room","48.8227639,2.3249313"
3850,58bfef235cab2f3a7c8e5b0c,La fabri'k,442,48.818758,2.323669,"French Restaurant, Salad Restaurant","48.8227639,2.3249313"
3851,4e71fbb7091a8493b3553126,L'Adada Bar,983,48.840513,2.322309,"Bar, Restaurant","48.83629973941847,2.3104464635252953"
3852,4db715e334dc9e33c797c3ee,Novotel Lounge Bar View,667,48.839919,2.303229,"Cocktail Bar, Restaurant","48.83629973941847,2.3104464635252953"
3853,510acb56e4b07b50da53cd92,Odette & Charlus Café,650,48.840412,2.303842,"Bar, Restaurant","48.83629973941847,2.3104464635252953"
3854,5169a33b498e2abcc8e8e141,Les Rouquins,878,48.834067,2.322017,"Wine Bar, French Restaurant","48.83629973941847,2.3104464635252953"
3855,4c3248c9ed37a5936f9c6b03,Alchimie,805,48.837205,2.321424,"Hookah Bar, Brasserie","48.83629973941847,2.3104464635252953"
3856,4bc1e02974a9a593c753d2f6,Le Général Beuret,803,48.84164,2.303209,"Bar, Brasserie","48.83629973941847,2.3104464635252953"
3857,509d6ee5e4b0b119687198a8,La Chance,944,48.844569,2.310831,Real Estate Development and Title Company,"48.83629973941847,2.3104464635252953"
3858,4bb28032715eef3b955285bb,Ton Air de Brest,892,48.835651,2.322657,"Beer Garden, Brasserie","48.83629973941847,2.3104464635252953"
3859,4c1df6478b3aa593ff5b9b5f,Aux Sportifs Réunis,728,48.83187,2.302972,Restaurant,"48.83629973941847,2.3104464635252953"
3860,4bbcc86bf57ba593d33badb9,Losserand Café,625,48.8338,2.318158,"Bar, Pizzeria, Brasserie","48.83629973941847,2.3104464635252953"
3861,5251c5ed11d2a446af9dcc20,Fushan Sushi,170,48.842948,2.431265,Sushi Restaurant,"48.841486,2.430793"
3862,60ba49635469eb35cfc564d2,La Beach Parisienne,612,48.84287,2.422693,Beach Bar,"48.841486,2.430793"
3863,522db75611d22db9d639c914,Le Balto,677,48.846006,2.424612,"Café, Coffee Shop, Restaurant","48.841486,2.430793"
3864,4c2b56ae57a9c9b60cb4f567,Au Bureau,751,48.844547,2.439958,Bar,"48.841486,2.430793"
3865,300a755a53cf4e4fc47a3b8a,Le Bijou Bar,895,48.846354,2.421041,"Café, Coffee Shop, Restaurant","48.841486,2.430793"
3866,594e59f1d3cce848d79b7415,Sushi Fun,821,48.84855,2.43449,Sushi Restaurant,"48.841486,2.430793"
3867,6194e94be9d7491195aeb74e,Pousses,838,48.848935,2.428369,"Fast Food Restaurant, Salad Restaurant","48.841486,2.430793"
3868,4bc0aec42a89ef3b27e7f088,Bossetti Marcel et Cie,862,48.846305,2.421183,Wine Store,"48.841486,2.430793"
3869,57a1cc2c498ec01e8de9adf0,Sur le Pouce,943,48.848277,2.422811,Salad Restaurant,"48.841486,2.430793"
3870,4e2c4b6614955dbf7ae30fd9,Nina Sushi,958,48.839904,2.417811,Sushi Restaurant,"48.841486,2.430793"
3871,4d55537db4deb1f71d41037a,Bar à Champagne,990,48.8583,2.294626,"Bar, Restaurant","48.850785261674964,2.2871585190296173"
3872,512007eae4b07e642c5148fc,Bar la Seine,313,48.849977,2.283052,Bar,"48.850785261674964,2.2871585190296173"
3873,4c474c5f972c0f47c1592321,Le Bar des vedettes,946,48.858742,2.291765,"Bar, Restaurant","48.850785261674964,2.2871585190296173"
3874,599f448186f4cc3beda32821,Bal de la Marine,825,48.857924,2.290785,"Beach Bar, Beer Bar, Restaurant","48.850785261674964,2.2871585190296173"
3875,629e2b9a3de96852d040a323,Vertical Bar,695,48.846524,2.294096,"Bar, Restaurant","48.850785261674964,2.2871585190296173"
3876,6272d1243ba22266f794eceb,10ème Ciel Rooftop Bar,704,48.855828,2.292987,Rooftop Bar,"48.850785261674964,2.2871585190296173"
3877,4af5fdcdf964a520e3ff21e3,Le Passy,889,48.858578,2.284125,"Bar, Pizzeria, Brasserie","48.850785261674964,2.2871585190296173"
3878,4c8a68233dc2a1cde49cac32,Eiffel Café,404,48.854095,2.289156,"Bar, Café, Restaurant","48.850785261674964,2.2871585190296173"
3879,4b9bb167f964a520bd1a36e3,Au Moka,569,48.849851,2.294674,"Bar, French Restaurant","48.850785261674964,2.2871585190296173"
3880,de10ca61ad2a4e7e4d99d1c1,Bar du Centre,419,48.848276,2.282881,"Bar, Café, Coffee Shop","48.850785261674964,2.2871585190296173"
3881,4d55537db4deb1f71d41037a,Bar à Champagne,880,48.8583,2.294626,"Bar, Restaurant","48.852060203582795,2.301799356937409"
3882,4b93a846f964a520e24b34e3,Bar du Central,916,48.859447,2.306679,"Bar, Coffee Shop, Restaurant","48.852060203582795,2.301799356937409"
3883,5a00979be65d0c59840bdbe8,Gloster Bar a Cocktails,385,48.855004,2.304676,Cocktail Bar,"48.852060203582795,2.301799356937409"
3884,50810ddde4b0fedebcd47049,L'Eclair,644,48.856919,2.30618,"Cocktail Bar, Bistro","48.852060203582795,2.301799356937409"
3885,5a494fa4dff8156fd0d60959,Oenomaniac – Bar à vin,550,48.84716,2.300874,"Wine Bar, Restaurant","48.852060203582795,2.301799356937409"
3886,56f6ac70498e64a80be4d061,Fitzgerald,930,48.858596,2.309863,"Cocktail Bar, French Restaurant","48.852060203582795,2.301799356937409"
3887,4e0e478552b1b27c1b859a2e,La Crêmerie,620,48.856814,2.306289,Cheese Store,"48.852060203582795,2.301799356937409"
3888,4c3ad970e927b7139c305eb2,Bar à chocolat,728,48.856335,2.309356,Bar,"48.852060203582795,2.301799356937409"
3889,6272d1243ba22266f794eceb,10ème Ciel Rooftop Bar,768,48.855828,2.292987,Rooftop Bar,"48.852060203582795,2.301799356937409"
3890,629e2b9a3de96852d040a323,Vertical Bar,832,48.846524,2.294096,"Bar, Restaurant","48.852060203582795,2.301799356937409"
3891,5a4566360c9f3129506c548b,citizenM Rooftop bar,405,48.843373,2.371254,Rooftop Bar,"48.84369030864,2.3657163977623"
3892,4adcda14f964a5202d3721e3,Café Barge,399,48.842419,2.37059,"Lounge, French Restaurant","48.84369030864,2.3657163977623"
3893,534ffa3c498ea4bf48a4e2a4,Bar à Mines,909,48.849382,2.374297,"Bar, Café, Coffee Shop","48.84369030864,2.3657163977623"
3894,4bd876115cf276b0ac4f9d00,Le Baratin,857,48.838285,2.357335,"Bar, Brasserie","48.84369030864,2.3657163977623"
3895,4d18b5a381cea35d278befec,Café A l'Express de Lyon,529,48.846019,2.371999,"Beer Bar, Café, Coffee Shop","48.84369030864,2.3657163977623"
3896,4fd3c3137b0c4fe0be8ea3a6,Le Calbar,905,48.848604,2.375287,"Cocktail Bar, Tapas Restaurant","48.84369030864,2.3657163977623"
3897,52a22090498e1984ebc53aee,Le Pop-Up du Label,830,48.847529,2.375667,"Bar, Restaurant","48.84369030864,2.3657163977623"
3898,5929d507c4df1d785e32bb40,La Démesure sur Seine,257,48.843455,2.36924,"Gay Bar, BBQ Joint, Tapas Restaurant","48.84369030864,2.3657163977623"
3899,5ac93605d41bb75bdb707803,Gamelle,818,48.848084,2.374541,Tapas Restaurant,"48.84369030864,2.3657163977623"
3900,4d1207b71f95236a3a013b06,Bar du Novotel Paris Gare de Lyon,729,48.84531,2.375435,Hotel Bar,"48.84369030864,2.3657163977623"
3901,54469172498ed34e0178dc37,Brewberry Bar,865,48.842772,2.348549,Beer Bar,"48.850310432924466,2.345015835298588"
3902,4fd21c85e4b08315f264bdd5,Dernier Bar Avant la Fin du Monde,855,48.857952,2.346294,"Bar, Vegan and Vegetarian Restaurant","48.850310432924466,2.345015835298588"
3903,4b60b5acf964a5203ff529e3,Bar du Marché,708,48.853928,2.337145,"Bar, Café, Restaurant","48.850310432924466,2.345015835298588"
3904,4f10b8bae4b0253d4bf5309e,Castor Club,262,48.851853,2.342425,"Cocktail Bar, Coffee Shop","48.850310432924466,2.345015835298588"
3905,554548c8498e731178ebf08a,SOURIRE tapas françaises,219,48.851094,2.3479,Tapas Restaurant,"48.850310432924466,2.345015835298588"
3906,4bae6799f964a520ddad3be3,La Taverne de Cluny,167,48.851474,2.343829,"Beer Bar, Sports Bar, French Restaurant","48.850310432924466,2.345015835298588"
3907,58a58562ef787f21708c9ea0,La Robe & la Mousse,460,48.851773,2.339108,"Beer Bar, Coffee Shop, Restaurant","48.850310432924466,2.345015835298588"
3908,4afd8300f964a5203a2822e3,L'Avant-Comptoir,492,48.852038,2.338828,"Wine Bar, Creperie","48.850310432924466,2.345015835298588"
3909,4afc6236f964a520182222e3,Au Père Louis,362,48.849037,2.340202,Brasserie,"48.850310432924466,2.345015835298588"
3910,4e67b1d8fa76f38efb3aaa09,Compagnie des Vins Surnaturels,649,48.851613,2.336516,"Wine Bar, Restaurant","48.850310432924466,2.345015835298588"
3911,4b4a4ccef964a520e98226e3,Tagada Bar,195,48.88532,2.339745,"Cocktail Bar, Dive Bar, Brasserie","48.884146759782,2.341845408082"
3912,4cc3459638aaa09353e10b62,Café Bar de Clermont,397,48.884594,2.336637,Bar,"48.884146759782,2.341845408082"
3913,5c6c0fa6c8b2fb002c4e8544,Mikkeller Bar Paris,661,48.878571,2.345377,Brewery,"48.884146759782,2.341845408082"
3914,552bcfc4498e003e2da33ad0,Bar à Bulles,709,48.8842,2.332266,"Bar, Burger Joint, Coffee Shop","48.884146759782,2.341845408082"
3915,4b113326f964a520cf7823e3,L'Hélice Bar,77,48.883586,2.341362,"Bar, French Restaurant","48.884146759782,2.341845408082"
3916,4d9767b4c162530c571f00a4,The Terrass Bar,685,48.886519,2.333165,Hotel Bar,"48.884146759782,2.341845408082"
3917,59da6475d8fe7a28e011d4d0,L'intrépide bar,658,48.882916,2.332864,"Beer Bar, Dive Bar, Coffee Shop","48.884146759782,2.341845408082"
3918,5bbf64b8a8eb60003923b0ad,Le Bar Fondamental,337,48.883056,2.337683,"Beer Bar, Restaurant","48.884146759782,2.341845408082"
3919,57fd3a31498ed8c8594230b8,Les Apotres de Pigalle,429,48.882954,2.336502,"French Restaurant, Tapas Restaurant","48.884146759782,2.341845408082"
3920,55058555498efeb43b2df3fd,El Nopal Taqueria,462,48.881921,2.336564,Taco Restaurant,"48.884146759782,2.341845408082"
3921,5c6c0fa6c8b2fb002c4e8544,Mikkeller Bar Paris,565,48.878571,2.345377,Brewery,"48.87397217237368,2.348388757504776"
3922,55ca636d498ec27381542a29,Gravity Bar,909,48.873303,2.360681,"Cocktail Bar, Lounge, Restaurant","48.87397217237368,2.348388757504776"
3923,5b6b5f3cdb1d810033f21329,I.B.U,280,48.872616,2.351618,"Beer Bar, Coffee Shop","48.87397217237368,2.348388757504776"
3924,59a2c2924c954c5afed081e1,Rivié,441,48.870116,2.346529,Restaurant,"48.87397217237368,2.348388757504776"
3925,59aaf730c824ae769283889a,Jacques,445,48.87006,2.346496,Bar,"48.87397217237368,2.348388757504776"
3926,59ea33c6286fda03b5c50220,Wine Therapy,385,48.876432,2.345025,"Wine Bar, Restaurant","48.87397217237368,2.348388757504776"
3927,57054c44498ed5a375ce4b86,Hoppy Corner,698,48.867813,2.347542,"Beer Bar, Gastropub","48.87397217237368,2.348388757504776"
3928,4b157c15f964a5208bad23e3,La Comète,406,48.872803,2.342911,"Cocktail Bar, French Restaurant","48.87397217237368,2.348388757504776"
3929,594bd72b93bd6332bdefbbf5,Boteco,226,48.872089,2.348157,"Cocktail Bar, Restaurant","48.87397217237368,2.348388757504776"
3930,5398b167498e67ef85f08433,Les Gouttes de Dieu,662,48.873254,2.339225,"Wine Bar, Café, Restaurant","48.87397217237368,2.348388757504776"
